docId,filename,top topics, and contribution to doc ...
435,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqr,4,0.442,1,0.345,2,0.080,3,0.071,5,0.062
436,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqs,4,0.400,1,0.310,2,0.160,5,0.090,3,0.040
437,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqt,2,0.409,4,0.247,1,0.195,5,0.106,3,0.043
438,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqu,3,0.720,1,0.120,4,0.080,5,0.060,2,0.020
439,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqv,3,0.650,4,0.175,5,0.075,2,0.050,1,0.050
440,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqw,3,0.883,1,0.049,4,0.031,5,0.018,2,0.018
441,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqx,3,0.654,5,0.115,4,0.103,1,0.090,2,0.038
442,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqy,1,0.472,3,0.333,2,0.128,5,0.050,4,0.017
443,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqz,3,0.637,4,0.170,1,0.146,2,0.029,5,0.018
444,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xra,3,0.384,1,0.315,5,0.137,4,0.110,2,0.055
445,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrb,1,0.379,5,0.167,4,0.167,3,0.167,2,0.121
446,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrc,3,0.327,5,0.250,4,0.175,1,0.150,2,0.098
447,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrd,3,0.564,5,0.175,1,0.107,4,0.094,2,0.060
448,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xre,3,0.371,5,0.273,4,0.174,2,0.114,1,0.068
449,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrf,3,0.318,2,0.219,5,0.190,1,0.148,4,0.124
450,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrg,3,0.364,2,0.192,1,0.192,4,0.169,5,0.084
451,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrh,3,0.650,4,0.129,1,0.129,5,0.050,2,0.043
452,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xri,3,0.537,4,0.201,2,0.118,1,0.116,5,0.028
453,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrj,3,0.565,4,0.156,2,0.130,5,0.106,1,0.043
454,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrk,4,0.595,1,0.218,2,0.107,5,0.042,3,0.038
455,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrl,5,0.684,4,0.211,1,0.105
456,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrm,5,0.403,4,0.272,1,0.195,2,0.083,3,0.046
457,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrn,1,0.324,5,0.266,4,0.220,2,0.127,3,0.064
458,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xro,1,0.463,5,0.194,4,0.125,2,0.125,3,0.094
459,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrp,1,0.484,5,0.244,4,0.143,2,0.079,3,0.050
460,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrq,2,0.509,5,0.210,4,0.180,1,0.090,3,0.012
461,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrr,3,0.625,1,0.250,2,0.125
462,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrs,1,0.723,5,0.128,2,0.085,3,0.064
463,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrt,2,0.305,1,0.271,5,0.203,4,0.186,3,0.034
464,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xru,2,0.640,5,0.227,1,0.067,4,0.040,3,0.027
465,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrv,2,0.383,4,0.283,5,0.217,1,0.100,3,0.017
466,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrw,4,0.368,2,0.284,5,0.224,1,0.100,3,0.024
467,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrx,4,0.400,3,0.400,5,0.200
468,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xry,4,0.688,5,0.125,3,0.063,2,0.063,1,0.063
469,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrz,4,0.550,3,0.175,1,0.175,5,0.100
470,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xsa,1,0.392,2,0.242,5,0.189,4,0.130,3,0.047
471,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xsb,1,0.384,4,0.220,5,0.205,2,0.125,3,0.065
472,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xsc,5,0.385,1,0.308,4,0.231,2,0.077
473,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xsd,2,0.277,4,0.265,5,0.193,3,0.133,1,0.133
474,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xse,3,1.000
475,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xsf,5,0.270,3,0.216,1,0.216,2,0.189,4,0.108
476,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xsg,3,0.275,2,0.275,1,0.176,5,0.157,4,0.118
